TIME,DISTANCE,w_cohere,w_avoid,w_align,w_random,max_acceleration,visible_distance,minimum_distance,max_velocity,weight,w_excretion_freq,w_attract,pheromone_decay,scout_velocity,scout_velocity_decay,scout_near,scout_min_neighbours,scout_minimum_distance,hive_pos
10.6,11.902,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.7,11.775,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.8,11.647,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.9,11.52,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.0,11.393,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.1,11.27,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.2,11.145,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.3,11.021,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.4,10.898,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.5,10.776,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.6,10.652,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.7,10.531,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.8,10.41,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
11.9,10.29,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.0,10.17,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.1,10.05,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.2,9.929,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.3,9.813,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.4,9.695,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.5,9.577,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.6,9.461,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.7,9.344,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.8,9.227,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
12.9,9.113,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.0,8.997,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.1,8.884,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.2,8.771,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.3,8.658,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.4,8.546,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.5,8.439,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.6,8.328,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.7,8.22,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.8,8.115,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
13.9,8.009,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.0,7.903,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.1,7.8,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.2,7.694,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.3,7.59,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.4,7.487,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.5,7.384,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.6,7.282,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
14.7,7.184,0.0,0.0,0.0,0.3,0.3,30.0,15.0,1.0,0.8,0.5,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
