TIME,DISTANCE,w_cohere,w_avoid,w_align,w_random,max_acceleration,visible_distance,minimum_distance,max_velocity,weight,w_excretion_freq,w_attract,pheromone_decay,scout_velocity,scout_velocity_decay,scout_near,scout_min_neighbours,scout_minimum_distance,hive_pos
8.6,10.642,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.7,10.508,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.8,10.374,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
8.9,10.24,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.0,10.106,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.1,9.973,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.2,9.842,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.3,9.71,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.4,9.578,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.5,9.447,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.6,9.315,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.7,9.184,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.8,9.053,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
9.9,8.922,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.0,8.792,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.1,8.661,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.2,8.53,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.3,8.4,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.4,8.27,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.5,8.141,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.6,8.012,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.7,7.883,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
10.8,7.755,0.3,0.3,0.3,0.3,0.3,30.0,15.0,1.0,0.8,99999999,0.3,0.1,-2.5,0.8,5,10,10,[-20.   0.]
